rung,method,seed,checkpoint_path,scorer,auroc,fpr95
runB_orth1,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s82/best-37.ckpt,knn_k10,0.4060271216868892,0.9680284191829484
runB_orth1,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s82/best-37.ckpt,knn_k50,0.401058668498345,0.9670416419972372
runB,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s42/best-39.ckpt,mahalanobis,0.4307935114204215,0.9433589895401618
runB,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s42/best-39.ckpt,cosine,0.46631517130847,0.951647917900138
runB,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s42/best-39.ckpt,knn_k1,0.4438783143131816,0.9230313795145056
runB,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s42/best-39.ckpt,knn_k10,0.4403551590583483,0.909808565225972
runB,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s42/best-39.ckpt,knn_k50,0.44401057165574,0.9066508782316952
runB,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s52/best-28.ckpt,mahalanobis,0.4144802552669769,0.9840142095914742
runB,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s52/best-28.ckpt,cosine,0.4552479370001595,0.9808565225971976
runB,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s52/best-28.ckpt,knn_k1,0.4461590234804876,0.9668442865600948
runB,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s52/best-28.ckpt,knn_k10,0.4388868878524722,0.9628971778172488
runB,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s52/best-28.ckpt,knn_k50,0.4389239027321103,0.965068087625814
runB,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s62/best-39.ckpt,mahalanobis,0.3878024463486066,0.979869745411486
runB,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s62/best-39.ckpt,cosine,0.4031695472144113,0.9788829682257746
runB,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s62/best-39.ckpt,knn_k1,0.4125569415094479,0.9698046181172292
runB,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s62/best-39.ckpt,knn_k10,0.4050345904479624,0.974343793171502
runB,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_s62/best-39.ckpt,knn_k50,0.4039889415685342,0.9733570159857904
runB,csg,72,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s72/best-35.ckpt,mahalanobis,0.4374578215017117,0.9899348727057432
runB,csg,72,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s72/best-35.ckpt,cosine,0.4310347522485036,0.9844089204657588
runB,csg,72,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s72/best-35.ckpt,knn_k1,0.4634452728563446,0.9500690744029998
runB,csg,72,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s72/best-35.ckpt,knn_k10,0.4528055561137846,0.9504637852772844
runB,csg,72,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s72/best-35.ckpt,knn_k50,0.4491875448622918,0.9508584961515688
runB,csg,82,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s82/best-34.ckpt,mahalanobis,0.4058684987572103,0.9601342016972568
runB,csg,82,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s82/best-34.ckpt,cosine,0.4584559934304171,0.9403986579830276
runB,csg,82,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s82/best-34.ckpt,knn_k1,0.409140579764661,0.9553976712058416
runB,csg,82,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s82/best-34.ckpt,knn_k10,0.4031439545598123,0.948884941780146
runB,csg,82,/data2/hpcshared/Vinh-/CSG-Skin-train/checkpoints/csg_lite/runB_s82/best-34.ckpt,knn_k50,0.4044615468647022,0.9398065916716004
runA_grl,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s42/best-38.ckpt,density_kde,0.38597201331573794,0.9814485889086244
runA_grl,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s42/best-38.ckpt,energy,0.4508543309040923,0.9506611407144266
runA_grl,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s42/best-38.ckpt,vim,0.3777869155578091,0.9782909019143478
runA_grl,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s52/best-37.ckpt,density_kde,0.43978941539334626,0.9802644562857706
runA_grl,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s52/best-37.ckpt,energy,0.36778087466074705,0.9782909019143478
runA_grl,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s52/best-37.ckpt,vim,0.37240678992020415,0.9832247878429051
runA_grl,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s62/best-34.ckpt,density_kde,0.39360240316744316,0.9701993289915137
runA_grl,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s62/best-34.ckpt,energy,0.48618043886421514,0.9352674166173278
runA_grl,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s62/best-34.ckpt,vim,0.38968054355363113,0.9429642786658773
runA_grl,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s72/best-35.ckpt,density_kde,0.40855443926923185,0.9867771857114663
runA_grl,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s72/best-35.ckpt,energy,0.4277031124962062,0.9552003157686995
runA_grl,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s72/best-35.ckpt,vim,0.38170692872170875,0.97848825735149
runA_grl,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s82/best-23.ckpt,density_kde,0.45190556207395316,0.9692125518058022
runA_grl,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s82/best-23.ckpt,energy,0.4107737432417786,0.9615156897572528
runA_grl,csg,82,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runA_grl_s82/best-23.ckpt,vim,0.38546836189662526,0.9776988356029208
runB_orth1,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s42/best-36.ckpt,density_kde,0.4110131376199484,0.9747385040457864
runB_orth1,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s42/best-36.ckpt,energy,0.43937087243298373,0.9540161831458457
runB_orth1,csg,42,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s42/best-36.ckpt,vim,0.3439277476419976,0.9907242944543122
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,density_kde,0.40862194204277136,0.9846062759029012
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,energy,0.3962831907959883,0.9512532070258536
runB_orth1,csg,52,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s52/best-32.ckpt,vim,0.36474075929112126,0.9859877639628972
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,density_kde,0.45914072576302606,0.9502664298401421
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,energy,0.42836444214969366,0.9553976712058417
runB_orth1,csg,62,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s62/best-34.ckpt,vim,0.4211230950004491,0.9498717189658575
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,density_kde,0.4144798258600205,0.9715808170515098
runB_orth1,csg,72,/data2/hpcshared/Vinh/CSG-Skin/checkpoints/csg_lite/runB_orth1_s72/best-35.ckpt,energy,0.4249419828261264,0.9425695677915926
